GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A4X2LSC6	HIF1A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	29139	Ensembl		P
UniProtKB	A0A4X2LSC6	HIF1A	involved_in	GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	29139	Ensembl		P
UniProtKB	A0A4X2LSL6	PLK3	involved_in	GO:2000777	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H4B4|ensembl:ENSP00000361275	29139	Ensembl		P
UniProtKB	A0A4X2LST6	A0A4X2LST6	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O75081|ensembl:ENSP00000268679	29139	Ensembl		P
UniProtKB	A0A4X2LTR9	NFE2L2	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16236|ensembl:ENSP00000380252	29139	Ensembl		P
UniProtKB	A0A4X2LTT2	OPRD1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41143|ensembl:ENSP00000234961	29139	Ensembl		P
UniProtKB	A0A4X2LUA8	ATF2	involved_in	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16951|ensembl:ENSMUSP00000058521	29139	Ensembl		P
UniProtKB	A0A4X2LUM9	PPARD	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35396|ensembl:ENSMUSP00000002320	29139	Ensembl		P
UniProtKB	A0A4X2LUZ8	A0A4X2LUZ8	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CXV1|ensembl:ENSMUSP00000000175	29139	Ensembl		P
UniProtKB	A0A4X2LVH1	CRYAB	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23927|ensembl:ENSMUSP00000149803	29139	Ensembl		P
UniProtKB	A0A4X2LWG0	MMP2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P33434|ensembl:ENSMUSP00000034187	29139	Ensembl		P
UniProtKB	A0A4X2LX48	CAV1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49817|ensembl:ENSMUSP00000007799	29139	Ensembl		P
UniProtKB	A0A4X2M0H3	BACH1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14867|ensembl:ENSP00000286800	29139	Ensembl		P
UniProtKB	A0A4X2M0W4	AJUBA	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96IF1|ensembl:ENSP00000262713	29139	Ensembl		P
UniProtKB	A0A4X2M1A4	A0A4X2M1A4	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00987|ensembl:ENSP00000258149	29139	Ensembl		P
UniProtKB	A0A4X2M2J4	DPP4	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27487|ensembl:ENSP00000353731	29139	Ensembl		P
UniProtKB	A0A4X2M2J8	SIRT2	involved_in	GO:2000777	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IXJ6|ensembl:ENSP00000249396	29139	Ensembl		P
UniProtKB	A0A4X2M2J8	SIRT2	involved_in	GO:0061428	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IXJ6|ensembl:ENSP00000249396	29139	Ensembl		P
UniProtKB	A0A4X2M2J8	SIRT2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IXJ6|ensembl:ENSP00000249396	29139	Ensembl		P
UniProtKB	A0A4X2M2R2	ZFP36L1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07352|ensembl:ENSP00000388402	29139	Ensembl		P
UniProtKB	A0A4X2M3H3	LIMD1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UGP4|ensembl:ENSP00000273317	29139	Ensembl		P
UniProtKB	A0A4X2M476	HP1BP3	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5SSJ5|ensembl:ENSP00000403039	29139	Ensembl		P
UniProtKB	A0A4X2M4F6	PIN1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13526|ensembl:ENSP00000247970	29139	Ensembl		P
UniProtKB	A0A4X2MA03	RYR1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21817|ensembl:ENSP00000352608	29139	Ensembl		P
UniProtKB	A0A4X2MA31	EGLN2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96KS0|ensembl:ENSP00000307080	29139	Ensembl		P
UniProtKB	A0A4X2MAQ9	PLEKHN1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q494U1|ensembl:ENSP00000368720	29139	Ensembl		P
UniProtKB	A0A4X2MBX6	PINK1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99MQ3|ensembl:ENSMUSP00000030536	29139	Ensembl		P
UniProtKB	A0A4X2MBX6	PINK1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9BXM7|ensembl:ENSP00000364204	29139	Ensembl		P
UniProtKB	A0A4X2MC42	MTOR	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JLN9|ensembl:ENSMUSP00000099510	29139	Ensembl		P
UniProtKB	A0A4X2MCQ4	PLOD1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02809|ensembl:ENSP00000196061	29139	Ensembl		P
UniProtKB	A0A4X2MDQ3	LONP1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36776|ensembl:ENSP00000353826	29139	Ensembl		P
UniProtKB	A0A4Y7K566	C5167_011662	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F4JUW0|araport11:AT4G20380.8	3469	EnsemblPlants		P
UniProtKB	A0A4Y7LCB4	C5167_045108	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05609|araport11:AT5G03730.1	3469	EnsemblPlants		P
UniProtKB	A0A5E4B5W4	MONAX_5E039451	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9995	UniProt		P
UniProtKB	A0A5E4B5X8	MONAX_5E039451	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9995	UniProt		P
UniProtKB	A0A5E4B7X2	MONAX_5E039451	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9995	UniProt		P
UniProtKB	A0A5E4B8B6	MONAX_5E039451	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9995	UniProt		P
UniProtKB	A0A5E4B8E3	MONAX_5E039451	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9995	UniProt		P
UniProtKB	A0A5E4EH33	ALMOND_2B012497	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9FFT4|araport11:AT5G54960.1	3755	EnsemblPlants		P
UniProtKB	A0A5E4EWW1	ALMOND_2B013966	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8LGJ5|araport11:AT5G39890.1	3755	EnsemblPlants		P
UniProtKB	A0A5E4EWW1	ALMOND_2B013966	involved_in	GO:0070483	detection of hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8LGJ5|araport11:AT5G39890.1	3755	EnsemblPlants		P
UniProtKB	A0A5E4FQX4	ALMOND_2B009200	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9S745|araport11:AT3G52430.1	3755	EnsemblPlants		P
UniProtKB	A0A5E4FUZ2	ALMOND_2B017730	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8W234|araport11:AT1G43850.1	3755	EnsemblPlants		P
UniProtKB	A0A5F4BRA0	MTOR	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JLN9|ensembl:ENSMUSP00000099510	9615	Ensembl		P
UniProtKB	A0A5F4C8U7	PPARD	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35396|ensembl:ENSMUSP00000002320	9615	Ensembl		P
UniProtKB	A0A5F4CDW3	ADAM17	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P78536|ensembl:ENSP00000309968	9615	Ensembl		P
UniProtKB	A0A5F4CFL1	PIN1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13526|ensembl:ENSP00000247970	9615	Ensembl		P
UniProtKB	A0A5F4CJ97	HP1BP3	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5SSJ5|ensembl:ENSP00000403039	9615	Ensembl		P
UniProtKB	A0A5F4CR67	MECP2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9615	Ensembl		P
UniProtKB	A0A5F4CR80	MDM4	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15151|ensembl:ENSP00000356150	9615	Ensembl		P
UniProtKB	A0A5F4DDM0	HIF1A	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16665|ensembl:ENSP00000338018	9615	Ensembl		P
UniProtKB	A0A5F4DDM0	HIF1A	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	9615	Ensembl		P
UniProtKB	A0A5F4DDM0	HIF1A	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16665|ensembl:ENSP00000338018	9615	Ensembl		P
UniProtKB	A0A5F4DDM0	HIF1A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16665|ensembl:ENSP00000338018	9615	Ensembl		P
UniProtKB	A0A5F4DDM0	HIF1A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	9615	Ensembl		P
UniProtKB	A0A5F4DDM0	HIF1A	involved_in	GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	9615	Ensembl		P
UniProtKB	A0A5F4VQM0	NKX3-1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99801|ensembl:ENSP00000370253	9483	Ensembl		P
UniProtKB	A0A5F4VSN1	TH	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07101|ensembl:ENSP00000325951	9483	Ensembl		P
UniProtKB	A0A5F4VXS6	EGLN1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9GZT9|ensembl:ENSP00000355601	9483	Ensembl		P
UniProtKB	A0A5F4VYD3	A0A5F4VYD3	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14746|ensembl:ENSP00000309572	9483	Ensembl		P
UniProtKB	A0A5F4VYJ5	A0A5F4VYJ5	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UGP4|ensembl:ENSP00000273317	9483	Ensembl		P
UniProtKB	A0A5F4VZE7	NOTCH1	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01705|ensembl:ENSMUSP00000028288	9483	Ensembl		P
UniProtKB	A0A5F4W3L5	TWIST1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q15672|ensembl:ENSP00000242261	9483	Ensembl		P
UniProtKB	A0A5F4W3L5	TWIST1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26687|ensembl:ENSMUSP00000040089	9483	Ensembl		P
UniProtKB	A0A5F4W3M3	ITPR1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14643|ensembl:ENSP00000497605	9483	Ensembl		P
UniProtKB	A0A5F4W3M3	ITPR1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11881|ensembl:ENSMUSP00000032192	9483	Ensembl		P
UniProtKB	A0A5F4W4N8	EPAS1	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9483	UniProt		P
UniProtKB	A0A5F4W5J5	A0A5F4W5J5	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9483	UniProt		P
UniProtKB	A0A5F4W6P2	MMP2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P33434|ensembl:ENSMUSP00000034187	9483	Ensembl		P
UniProtKB	A0A5F4W7J3	BMP2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21274|ensembl:ENSMUSP00000028836	9483	Ensembl		P
UniProtKB	A0A5F4W8M9	ZFP36L1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07352|ensembl:ENSP00000388402	9483	Ensembl		P
UniProtKB	A0A5F4WA69	PSMA4	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9483	UniProt		P
UniProtKB	A0A5F4WAK1	PSMB11	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9483	UniProt		P
UniProtKB	A0A5F4WCI6	VASN	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CZT5|ensembl:ENSMUSP00000045162	9483	Ensembl		P
UniProtKB	A0A5F4WHR9	ACAA2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42765|ensembl:ENSP00000285093	9483	Ensembl		P
UniProtKB	A0A5F4WKZ0	PSMA1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9483	UniProt		P
UniProtKB	A0A5F4WLH5	NFE2L2	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16236|ensembl:ENSP00000380252	9483	Ensembl		P
UniProtKB	A0A5F4WLY1	EPAS1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99814|ensembl:ENSP00000263734	9483	Ensembl		P
UniProtKB	A0A5F4WLY1	EPAS1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97481|ensembl:ENSMUSP00000024954	9483	Ensembl		P
UniProtKB	A0A5F4WLY1	EPAS1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99814|ensembl:ENSP00000263734	9483	Ensembl		P
UniProtKB	A0A5F4WLY1	EPAS1	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9483	UniProt		P
UniProtKB	A0A5F5PI60	MECP2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	9796	Ensembl		P
UniProtKB	A0A5F5PJL8	HIF1A	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16665|ensembl:ENSP00000338018	9796	Ensembl		P
UniProtKB	A0A5F5PJL8	HIF1A	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	9796	Ensembl		P
UniProtKB	A0A5F5PJL8	HIF1A	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16665|ensembl:ENSP00000338018	9796	Ensembl		P
UniProtKB	A0A5F5PJL8	HIF1A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16665|ensembl:ENSP00000338018	9796	Ensembl		P
UniProtKB	A0A5F5PJL8	HIF1A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	9796	Ensembl		P
UniProtKB	A0A5F5PJL8	HIF1A	involved_in	GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	9796	Ensembl		P
UniProtKB	A0A5F5PMI9	MTOR	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JLN9|ensembl:ENSMUSP00000099510	9796	Ensembl		P
UniProtKB	A0A5F5PNL7	ARNT2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9HBZ2|ensembl:ENSP00000307479	9796	Ensembl		P
UniProtKB	A0A5F5PQU3	ALAS2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22557|ensembl:ENSP00000497236	9796	Ensembl		P
UniProtKB	A0A5F5PRR1	SUV39H1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O43463|ensembl:ENSP00000365877	9796	Ensembl		P
UniProtKB	A0A5F5PRY9	NFE2L2	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16236|ensembl:ENSP00000380252	9796	Ensembl		P
UniProtKB	A0A5F5PTJ4	NOP53	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NZM5|ensembl:ENSP00000246802	9796	Ensembl		P
UniProtKB	A0A5F5PTU9	UBQLN1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UMX0|ensembl:ENSP00000365576	9796	Ensembl		P
UniProtKB	A0A5F5PXK9	TH	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07101|ensembl:ENSP00000325951	9796	Ensembl		P
UniProtKB	A0A5F5Q0C9	ITPR1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14643|ensembl:ENSP00000497605	9796	Ensembl		P
UniProtKB	A0A5F5Q0C9	ITPR1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11881|ensembl:ENSMUSP00000032192	9796	Ensembl		P
UniProtKB	A0A5F5XGK5	FMN2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NZ56|ensembl:ENSP00000318884	9685	Ensembl		P
UniProtKB	A0A5F5XGQ0	NKX3-1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99801|ensembl:ENSP00000370253	9685	Ensembl		P
UniProtKB	A0A5F5XIW5	CBFA2T3	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O75081|ensembl:ENSP00000268679	9685	Ensembl		P
UniProtKB	A0A5F5XNZ9	NF1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04690|ensembl:ENSMUSP00000071289	9685	Ensembl		P
UniProtKB	A0A5F5XPM7	RGCC	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H4X1|ensembl:ENSP00000368664	9685	Ensembl		P
UniProtKB	A0A5F5XQ48	USF1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22415|ensembl:ENSP00000357000	9685	Ensembl		P
UniProtKB	A0A5F5XQJ4	SIRT2	involved_in	GO:2000777	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IXJ6|ensembl:ENSP00000249396	9685	Ensembl		P
UniProtKB	A0A5F5XQJ4	SIRT2	involved_in	GO:0061428	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IXJ6|ensembl:ENSP00000249396	9685	Ensembl		P
UniProtKB	A0A5F5XQJ4	SIRT2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IXJ6|ensembl:ENSP00000249396	9685	Ensembl		P
UniProtKB	A0A5F5XVG8	ADA	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P00813|ensembl:ENSP00000361965	9685	Ensembl		P
UniProtKB	A0A5F5XWD4	HSP90B1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14625|ensembl:ENSP00000299767	9685	Ensembl		P
UniProtKB	A0A5F5XWL3	RYR1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21817|ensembl:ENSP00000352608	9685	Ensembl		P
UniProtKB	A0A5F5XX27	ALKBH5	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P6C2|ensembl:ENSP00000382091	9685	Ensembl		P
UniProtKB	A0A5F5Y0H9	TM9SF4	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q92544|ensembl:ENSP00000381104	9685	Ensembl		P
UniProtKB	A0A5F5Y0P9	FAM162A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D6U8|ensembl:ENSMUSP00000004057	9685	Ensembl		P
UniProtKB	A0A5F5Y0P9	FAM162A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96A26|ensembl:ENSP00000419088	9685	Ensembl		P
UniProtKB	A0A5F5Y214	SUV39H1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O43463|ensembl:ENSP00000365877	9685	Ensembl		P
UniProtKB	A0A5F5Y2R5	NOL3	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D1X0|ensembl:ENSMUSP00000014920	9685	Ensembl		P
UniProtKB	A0A5F5Y2X7	CXCR4	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61073|ensembl:ENSP00000241393	9685	Ensembl		P
UniProtKB	A0A5F5Y3G7	TERT	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14746|ensembl:ENSP00000309572	9685	Ensembl		P
UniProtKB	A0A5F5Y5F2	BNIP3	involved_in	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q12983|ensembl:ENSP00000357625	9685	Ensembl		P
UniProtKB	A0A5F5Y5F2	BNIP3	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q12983|ensembl:ENSP00000357625	9685	Ensembl		P
UniProtKB	A0A5F5Y6Y3	BCL2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9685	Ensembl		P
UniProtKB	A0A5F5Y795	HMOX1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09601|ensembl:ENSP00000216117	9685	Ensembl		P
UniProtKB	A0A5F7Z9P4	P2RX3	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UR32|ensembl:ENSMUSP00000028465	9544	Ensembl		P
UniProtKB	A0A5F7Z9Z3	EGK_11426	involved_in	GO:0061428	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P40337|ensembl:ENSP00000256474	9544	Ensembl		P
UniProtKB	A0A5F7ZAL9	ANG	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P03950|ensembl:ENSP00000381077	9544	Ensembl		P
UniProtKB	A0A5F7ZAS3	PLOD2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O00469|ensembl:ENSP00000282903	9544	Ensembl		P
UniProtKB	A0A5F7ZBR6	EGK_14478	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22387|ensembl:ENSMUSP00000021796	9544	Ensembl		P
